time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-05-21T21:12:07.733Z,60.7056,-152.3328,98.6,1.5,ml,,,,0.68,ak,ak0206j6vz06,2020-05-21T21:15:37.493Z,"33km NE of Redoubt Volcano, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-05-21T21:12:01.080Z,45.889,-119.3175,-0.31,1.72,ml,12,213,0.2941,0.23,uw,uw61618317,2020-05-22T17:16:37.820Z,"3km SSE of Umatilla, Oregon",explosion,0.98,31.61,0.200626743447253,9,reviewed,uw,uw
2020-05-21T21:10:53.969Z,36.02633333,-98.09533333,5.85,2.21,ml,98,33,0.1133777514,0.16,ok,ok2020jzfw,2020-05-21T21:38:49.740Z,"19km WSW of Hennessey, Oklahoma",earthquake,,0.3,0.26,21,reviewed,ok,ok
2020-05-21T21:09:36.020Z,38.1797,-117.8248,5.4,2,ml,26,48.84,0.04,0.11,nn,nn00730628,2020-05-21T21:13:42.534Z,"53km WNW of Tonopah, Nevada",earthquake,,0.5,,,automatic,nn,nn
2020-05-21T21:05:31.010Z,60.2172,-139.6279,1.2,1.8,ml,,,,0.6,ak,ak0206j6uist,2020-05-21T21:10:56.122Z,"74km N of Yakutat, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-05-21T21:04:08.823Z,60.2141,-139.6214,0,2.6,ml,,,,0.85,ak,ak0206j6u9bw,2020-05-21T21:20:14.040Z,"77km N of Yakutat, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-05-21T21:02:50.700Z,35.9918333,-117.4541667,1.02,0.77,ml,11,148,0.07181,0.17,ci,ci39210415,2020-05-21T21:35:07.981Z,"25km N of Searles Valley, CA",earthquake,0.49,0.62,0.088,8,automatic,ci,ci
2020-05-21T21:01:29.770Z,38.2285,-117.8037,0.2,1.4,ml,16,171.46,0.068,0.11,nn,nn00730625,2020-05-21T21:10:57.779Z,"53km WNW of Tonopah, Nevada",earthquake,,9.7,,,automatic,nn,nn
2020-05-21T20:58:24.220Z,38.1414,-118.0991,0,1.5,ml,12,156.65,0.107,0.4735,nn,nn00730622,2020-05-21T21:02:19.304Z,"62km SE of Hawthorne, Nevada",earthquake,,3.7,0.2,5,reviewed,nn,nn
2020-05-21T20:58:02.620Z,38.1603,-118.0248,0,0.7,ml,11,142.62,0.054,0.27,nn,nn00730620,2020-05-21T21:02:13.688Z,"66km SE of Hawthorne, Nevada",earthquake,,9.7,,,automatic,nn,nn
2020-05-21T20:54:33.210Z,40.1095009,-123.8174973,23.97,1.64,md,7,218,0.06065,0.11,nc,nc73392556,2020-05-21T23:36:03.072Z,"1km SSE of Redway, CA",earthquake,3.07,2.01,0.07,3,automatic,nc,nc
2020-05-21T20:51:45.910Z,35.814,-117.6565,10.08,0.71,ml,8,125,0.04798,0.24,ci,ci39210391,2020-05-21T21:34:51.853Z,"22km N of Ridgecrest, CA",earthquake,1.01,1.8,0.243,6,automatic,ci,ci
2020-05-21T20:47:46.313Z,31.6683,-104.3943,5,3,ml,,60,0.09,0.34,us,us70009mse,2020-05-22T04:40:12.890Z,"74km SSW of Loving, New Mexico",earthquake,1,1.9,0.047,60,reviewed,us,us
2020-05-21T20:44:16.900Z,38.2028,-117.7337,6.2,1.3,ml,11,122.46,0.115,0.13,nn,nn00730617,2020-05-21T20:59:35.762Z,"46km WNW of Tonopah, Nevada",earthquake,,1.3,,,automatic,nn,nn
2020-05-21T20:40:57.470Z,38.1468,-117.9992,5.7,2.1,ml,20,61.1,0.037,0.14,nn,nn00730613,2020-05-21T20:44:19.738Z,"68km SE of Hawthorne, Nevada",earthquake,,0.6,,,automatic,nn,nn
2020-05-21T20:36:28.910Z,38.2277,-117.7297,2.8,1.5,ml,12,128.08,0.143,0.06,nn,nn00730611,2020-05-21T20:41:54.620Z,"47km WNW of Tonopah, Nevada",earthquake,,1.4,,,automatic,nn,nn
2020-05-21T20:25:28.740Z,38.1327,-118.0812,1.1,1.7,ml,13,128.12,0.088,0.08,nn,nn00730608,2020-05-21T20:28:56.530Z,"64km SE of Hawthorne, Nevada",earthquake,,6.2,,,automatic,nn,nn
2020-05-21T20:22:06.220Z,18.0625,-66.7406,17,2.96,md,19,96,0.1358,0.21,pr,pr2020142014,2020-05-21T21:00:10.228Z,"1km E of Santo Domingo, Puerto Rico",earthquake,0.36,0.44,0.11,13,reviewed,pr,pr
2020-05-21T20:21:01.840Z,38.2117,-117.7475,6.8,1.6,ml,9,122.82,0.11,0,nn,nn00730607,2020-05-21T20:26:35.286Z,"48km WNW of Tonopah, Nevada",earthquake,,0.8,,,automatic,nn,nn
2020-05-21T20:18:11.630Z,33.6611667,-116.7473333,14.83,0.68,ml,26,64,0.05702,0.11,ci,ci39210319,2020-05-22T00:36:27.054Z,"9km SSW of Idyllwild, CA",earthquake,0.22,0.35,0.128,13,reviewed,ci,ci
2020-05-21T20:13:32.301Z,38.1792,-117.746,1,1.4,ml,9,186.91,0.1,0.1599,nn,nn00730605,2020-05-21T20:22:19.605Z,"46km WNW of Tonopah, Nevada",earthquake,,4,0.13,3,reviewed,nn,nn
2020-05-21T20:12:32.880Z,38.1718,-117.9143,8.6,1.6,ml,9,152.08,0.029,0.17,nn,nn00730603,2020-05-21T20:22:14.166Z,"61km W of Tonopah, Nevada",earthquake,,1.7,,,automatic,nn,nn
2020-05-21T20:11:14.730Z,38.2182,-117.7488,6.4,1.6,ml,19,164.46,0.109,0.09,nn,nn00730600,2020-05-21T20:14:56.555Z,"48km WNW of Tonopah, Nevada",earthquake,,1.6,,,automatic,nn,nn
2020-05-21T20:08:42.780Z,41.9265,-111.5243333,5.43,1.89,ml,20,115,0.2171,0.16,uu,uu60389747,2020-05-22T04:11:06.606Z,"23km E of Richmond, Utah",earthquake,0.44,0.8,0.294,4,reviewed,uu,uu
